"","micro1","micro2","r","p_value"
"6634","Chryseobacterium sp. T16E-39","Psychrobacter sp. P11G5",0.413192631898668,2.87949662829433e-12
"6636","Riemerella anatipestifer","Psychrobacter sp. P11G5",0.422109808798427,8.69072454393858e-13
"6638","Shewanella baltica","Psychrobacter sp. P11G5",0.532010424785807,1.2754751821747e-20
"6640","Flavobacteriaceae bacterium 3519-10","Psychrobacter sp. P11G5",0.565030793008653,1.38596244139945e-23
"6641","Polymorphum gilvum","Psychrobacter sp. P11G5",0.360116186295776,1.7954426936447e-09
"6642","Neorhizobium galegae","Psychrobacter sp. P11G5",0.140199498674313,0.0229619718570642
"6643","Chryseobacterium gallinarum","Psychrobacter sp. P11G5",0.417422223937121,1.63855407120419e-12
"6644","Weeksella virosa","Psychrobacter sp. P11G5",0.544946040058976,9.62543767214694e-22
"6645","Pseudopedobacter saltans","Psychrobacter sp. P11G5",0.487774690545131,3.98667963305732e-17
"6647","Paracoccus aminophilus","Psychrobacter sp. P11G5",0.461225336624404,2.93499909439293e-15
"6649","Deinococcus ficus","Psychrobacter sp. P11G5",0.368702871021626,6.84631630665049e-10
"6650","Deinococcus actinosclerus","Psychrobacter sp. P11G5",0.364077153984176,1.1549415029194e-09
"6651","Rhodobacter sphaeroides","Psychrobacter sp. P11G5",0.44492407477982,3.43738897543213e-14
"6652","Novosphingobium resinovorum","Psychrobacter sp. P11G5",0.350490779856385,5.1166065733003e-09
"6653","Moraxella bovoculi","Psychrobacter sp. P11G5",0.807864893169492,7.17509406984228e-62
"6654","Moraxella catarrhalis","Psychrobacter sp. P11G5",0.720346089935011,2.32293351107013e-43
"6655","Defluviimonas alba","Psychrobacter sp. P11G5",0.264264138334604,1.40756176228493e-05
"6656","Psychrobacter sp. G","Psychrobacter sp. P11G5",0.818431354556546,9.43386486676435e-65
"6696","Flavobacteriaceae bacterium JJC","Sphingobacterium sp. PM2-P1-29",0.470301635161446,7.03835533569456e-16
"6697","Erythrobacter sp. HL-111","Sphingobacterium sp. PM2-P1-29",0.228337044983954,0.000187845757159788
"6698","Martelella sp. AD-3","Sphingobacterium sp. PM2-P1-29",0.387332074316373,7.64972254778084e-11
"6699","Luteimonas sp. JM171","Sphingobacterium sp. PM2-P1-29",0.28779018753189,2.0776317208616e-06
"6700","Dinoroseobacter shibae","Sphingobacterium sp. PM2-P1-29",0.484483389857181,6.93341226515037e-17
"6701","Elizabethkingia meningoseptica","Sphingobacterium sp. PM2-P1-29",0.565962770471074,1.13038827656664e-23
"6702","Ketogulonicigenium robustum","Sphingobacterium sp. PM2-P1-29",0.486515723034242,4.93001701989421e-17
"6703","Sulfitobacter pseudonitzschiae","Sphingobacterium sp. PM2-P1-29",0.402181792717522,1.20460019174717e-11
"6704","Thalassolituus oleivorans","Sphingobacterium sp. PM2-P1-29",0.187076684250992,0.00231628323795297
"6705","Microbacterium paludicola","Sphingobacterium sp. PM2-P1-29",0.404764091413646,8.65205574650566e-12
"6707","Brevirhabdus pacifica","Sphingobacterium sp. PM2-P1-29",0.410440027516124,4.13840170481787e-12
"6708","Meiothermus silvanus","Sphingobacterium sp. PM2-P1-29",0.291418988169549,1.52234332806189e-06
"6709","Microbacterium sp. XT11","Sphingobacterium sp. PM2-P1-29",0.445863716410279,2.99341629635422e-14
"6710","Leadbetterella byssophila","Sphingobacterium sp. PM2-P1-29",0.682624206571456,2.01303498184957e-37
"6711","Rhodobacter capsulatus","Sphingobacterium sp. PM2-P1-29",0.452722193851941,1.07679633762953e-14
"6712","Martelella mediterranea","Sphingobacterium sp. PM2-P1-29",0.397742028595078,2.11382080985725e-11
"6713","Microcystis aeruginosa","Sphingobacterium sp. PM2-P1-29",0.447972306064154,2.19135146306963e-14
"6714","Confluentimicrobium sp. EMB200-NS6","Sphingobacterium sp. PM2-P1-29",0.444279532151331,3.77851213469682e-14
"6715","Chryseobacterium haifense","Sphingobacterium sp. PM2-P1-29",0.542988976587772,1.43327085441122e-21
"6716","Belliella baltica","Sphingobacterium sp. PM2-P1-29",0.619285720118584,3.04511404545757e-29
"6718","Ochrobactrum sp. A44","Sphingobacterium sp. PM2-P1-29",0.254628172011471,2.93066101945769e-05
"6719","Bergeyella zoohelcum","Sphingobacterium sp. PM2-P1-29",0.470484260773679,6.83602590947334e-16
"6720","Moraxella sp. O245","Sphingobacterium sp. PM2-P1-29",0.389930317371029,5.57256632039607e-11
"6721","Agrobacterium sp. RAC06","Sphingobacterium sp. PM2-P1-29",0.613588396518745,1.34782837121673e-28
"6722","Aeromicrobium choanae","Sphingobacterium sp. PM2-P1-29",-0.295717901614748,1.04732724874186e-06
"6723","Chryseobacterium glaciei","Sphingobacterium sp. PM2-P1-29",0.710312738904132,1.09217066601921e-41
"6724","Ornithobacterium rhinotracheale","Sphingobacterium sp. PM2-P1-29",0.55776006538608,6.65059179864239e-23
"6725","Sphingobacterium sp. ML3W","Sphingobacterium sp. PM2-P1-29",0.770029322619146,7.33292001051552e-53
"6726","Sphingobium herbicidovorans","Sphingobacterium sp. PM2-P1-29",0.423023975528095,7.67092862067535e-13
"6727","Chryseobacterium sp. IHB B 17019","Sphingobacterium sp. PM2-P1-29",0.694433763100991,3.49766098391848e-39
"6728","Chelatococcus sp. CO-6","Sphingobacterium sp. PM2-P1-29",0.449084967132852,1.85719370210821e-14
"6729","Gordonia polyisoprenivorans","Sphingobacterium sp. PM2-P1-29",0.192641534518805,0.0016970462538555
"6730","Paracoccus kondratievae","Sphingobacterium sp. PM2-P1-29",0.543051301094376,1.41526984588804e-21
"6731","Microbacterium pygmaeum","Sphingobacterium sp. PM2-P1-29",0.445208582755459,3.29657183338132e-14
"6732","Myroides odoratimimus","Sphingobacterium sp. PM2-P1-29",0.612693393996487,1.69797265373786e-28
"6733","Thioclava nitratireducens","Sphingobacterium sp. PM2-P1-29",0.536922438178091,4.8439395555915e-21
"6734","Microbacterium sp. LKL04","Sphingobacterium sp. PM2-P1-29",0.487861538574902,3.92856997787873e-17
"6736","Porphyrobacter sp. LM 6","Sphingobacterium sp. PM2-P1-29",0.386879430309646,8.08150891247537e-11
"6737","Chryseobacterium sp. T16E-39","Sphingobacterium sp. PM2-P1-29",0.678198519529123,8.75433339909837e-37
"6738","Leptotrichia sp. oral taxon 498","Sphingobacterium sp. PM2-P1-29",0.33121940682434,3.75560914734655e-08
"6739","Riemerella anatipestifer","Sphingobacterium sp. PM2-P1-29",0.685587003988961,7.41550547589565e-38
"6740","Xanthobacter autotrophicus","Sphingobacterium sp. PM2-P1-29",0.158247473667417,0.0101600329050967
"6741","Shewanella baltica","Sphingobacterium sp. PM2-P1-29",0.385662038382154,9.3637139099657e-11
"6742","Gordonia rubripertincta","Sphingobacterium sp. PM2-P1-29",0.239524595429764,8.73827881378386e-05
"6743","Flavobacteriaceae bacterium 3519-10","Sphingobacterium sp. PM2-P1-29",0.61992628412116,2.57122539080902e-29
"6744","Polymorphum gilvum","Sphingobacterium sp. PM2-P1-29",0.510220712536065,7.77503776449668e-19
"6745","Neorhizobium galegae","Sphingobacterium sp. PM2-P1-29",0.319533465618548,1.1785713389901e-07
"6746","Chryseobacterium gallinarum","Sphingobacterium sp. PM2-P1-29",0.663719793645804,9.00804717870118e-35
"6747","Weeksella virosa","Sphingobacterium sp. PM2-P1-29",0.63511481339279,4.14359796213501e-31
"6748","Pseudopedobacter saltans","Sphingobacterium sp. PM2-P1-29",0.713754963729319,2.96955812957511e-42
"6749","Celeribacter indicus","Sphingobacterium sp. PM2-P1-29",0.149635513540323,0.0151484159737804
"6750","Paracoccus aminophilus","Sphingobacterium sp. PM2-P1-29",0.600830787939601,3.38569283761952e-27
"6751","Sphingopyxis sp. 113P3","Sphingobacterium sp. PM2-P1-29",0.270634927388819,8.5310854122007e-06
"6752","Deinococcus ficus","Sphingobacterium sp. PM2-P1-29",0.380184782799192,1.80285077766456e-10
"6753","Deinococcus actinosclerus","Sphingobacterium sp. PM2-P1-29",0.342108762407402,1.23814186448965e-08
"6754","Rhodobacter sphaeroides","Sphingobacterium sp. PM2-P1-29",0.563020723616932,2.14648960146832e-23
"6755","Novosphingobium resinovorum","Sphingobacterium sp. PM2-P1-29",0.483699040026406,7.9038933199606e-17
"6756","Moraxella bovoculi","Sphingobacterium sp. PM2-P1-29",0.414874166383634,2.30346438493932e-12
"6757","Moraxella catarrhalis","Sphingobacterium sp. PM2-P1-29",0.477525633429819,2.19071793324902e-16
"6758","Defluviimonas alba","Sphingobacterium sp. PM2-P1-29",0.444744514525923,3.52927157868059e-14
"6759","Psychrobacter sp. G","Sphingobacterium sp. PM2-P1-29",0.501044485855297,4.02680756942479e-18
"6760","Psychrobacter sp. P11G5","Sphingobacterium sp. PM2-P1-29",0.43947837742058,7.59794778183667e-14
"6799","Flavobacteriaceae bacterium JJC","Deinococcus proteolyticus",0.365579022590359,9.75484156040054e-10
"6800","Erythrobacter sp. HL-111","Deinococcus proteolyticus",0.398823554461328,1.84462735605211e-11
"6801","Martelella sp. AD-3","Deinococcus proteolyticus",0.338335835612263,1.82749600240173e-08
"6802","Luteimonas sp. JM171","Deinococcus proteolyticus",0.237420628717366,0.000101195134920635
"6803","Dinoroseobacter shibae","Deinococcus proteolyticus",0.313340874071399,2.11902343022723e-07
"6804","Elizabethkingia meningoseptica","Deinococcus proteolyticus",0.377265385856277,2.54366508916789e-10
"6805","Ketogulonicigenium robustum","Deinococcus proteolyticus",0.47548331084581,3.05565317190578e-16
"6806","Sulfitobacter pseudonitzschiae","Deinococcus proteolyticus",0.428321875893269,3.69363692508773e-13
"6807","Thalassolituus oleivorans","Deinococcus proteolyticus",0.164939301632941,0.00735104438156908
"6808","Microbacterium paludicola","Deinococcus proteolyticus",0.41425321965585,2.50172777661053e-12
"6810","Brevirhabdus pacifica","Deinococcus proteolyticus",0.38338395519536,1.23146641335789e-10
"6811","Meiothermus silvanus","Deinococcus proteolyticus",0.363692808087777,1.2057787393798e-09
"6812","Microbacterium sp. XT11","Deinococcus proteolyticus",0.338932336904225,1.71899242644445e-08
"6813","Leadbetterella byssophila","Deinococcus proteolyticus",0.320645588385429,1.05922265595674e-07
"6814","Rhodobacter capsulatus","Deinococcus proteolyticus",0.450356215581996,1.53617234755141e-14
"6815","Martelella mediterranea","Deinococcus proteolyticus",0.394469008319921,3.1827462495314e-11
"6816","Microcystis aeruginosa","Deinococcus proteolyticus",0.538643266689844,3.43766445141433e-21
"6817","Confluentimicrobium sp. EMB200-NS6","Deinococcus proteolyticus",0.441103800362381,6.0051439950703e-14
"6818","Chryseobacterium haifense","Deinococcus proteolyticus",0.399764350035002,1.63784441766305e-11
"6819","Belliella baltica","Deinococcus proteolyticus",0.244310290770622,6.22760541315591e-05
"6822","Bergeyella zoohelcum","Deinococcus proteolyticus",0.298202408611515,8.41386465649318e-07
"6823","Moraxella sp. O245","Deinococcus proteolyticus",0.252733962244081,3.3737742609922e-05
"6824","Agrobacterium sp. RAC06","Deinococcus proteolyticus",0.345442383375363,8.73948870993084e-09
"6826","Chryseobacterium glaciei","Deinococcus proteolyticus",0.357419476585047,2.41619118304064e-09
"6827","Ornithobacterium rhinotracheale","Deinococcus proteolyticus",0.184406928754658,0.00268105214353941
"6828","Sphingobacterium sp. ML3W","Deinococcus proteolyticus",0.32237425433683,8.96478152689942e-08
"6829","Sphingobium herbicidovorans","Deinococcus proteolyticus",0.267554134575474,1.08856835596898e-05
"6830","Chryseobacterium sp. IHB B 17019","Deinococcus proteolyticus",0.349482004354606,5.69863149756167e-09
"6831","Chelatococcus sp. CO-6","Deinococcus proteolyticus",0.375109392019349,3.27278542519233e-10
"6832","Gordonia polyisoprenivorans","Deinococcus proteolyticus",0.146050078944311,0.0177893305785734
"6833","Paracoccus kondratievae","Deinococcus proteolyticus",0.531787315018704,1.33231893982826e-20
"6834","Microbacterium pygmaeum","Deinococcus proteolyticus",0.42099482939955,1.01146435704246e-12
"6835","Myroides odoratimimus","Deinococcus proteolyticus",0.366542317293168,8.74944293576055e-10
"6836","Thioclava nitratireducens","Deinococcus proteolyticus",0.455940808404618,6.6113889991086e-15
"6837","Microbacterium sp. LKL04","Deinococcus proteolyticus",0.418237288504167,1.46852142908621e-12
"6839","Porphyrobacter sp. LM 6","Deinococcus proteolyticus",0.543530811346692,1.28401425460362e-21
"6840","Chryseobacterium sp. T16E-39","Deinococcus proteolyticus",0.29219184247304,1.4239878530796e-06
"6842","Riemerella anatipestifer","Deinococcus proteolyticus",0.427751121727334,3.99866270778405e-13
"6844","Shewanella baltica","Deinococcus proteolyticus",0.201997438030271,0.000986784040920647
"6845","Gordonia rubripertincta","Deinococcus proteolyticus",0.180450709942437,0.00331806026317287
"6846","Flavobacteriaceae bacterium 3519-10","Deinococcus proteolyticus",0.480530989333677,1.33709679221994e-16
"6847","Polymorphum gilvum","Deinococcus proteolyticus",0.442514313905194,4.89121843756861e-14
"6849","Chryseobacterium gallinarum","Deinococcus proteolyticus",0.440098028502759,6.9471991391151e-14
"6850","Weeksella virosa","Deinococcus proteolyticus",0.402821544206506,1.11007275602574e-11
"6851","Pseudopedobacter saltans","Deinococcus proteolyticus",0.456932731704216,5.68271920031302e-15
"6852","Celeribacter indicus","Deinococcus proteolyticus",0.132131650233672,0.0321927812237762
"6853","Paracoccus aminophilus","Deinococcus proteolyticus",0.467809596183163,1.04610225391005e-15
"6854","Sphingopyxis sp. 113P3","Deinococcus proteolyticus",0.193371148092135,0.00162820042752099
"6855","Deinococcus ficus","Deinococcus proteolyticus",0.822071054327734,8.67881921821827e-66
"6856","Deinococcus actinosclerus","Deinococcus proteolyticus",0.744039159660025,1.28830893422734e-47
"6857","Rhodobacter sphaeroides","Deinococcus proteolyticus",0.516036034397277,2.67164875503616e-19
"6858","Novosphingobium resinovorum","Deinococcus proteolyticus",0.33362030302136,2.95139775604615e-08
"6859","Moraxella bovoculi","Deinococcus proteolyticus",0.345429848374995,8.75101068212899e-09
"6860","Moraxella catarrhalis","Deinococcus proteolyticus",0.348225856933062,6.51331608561266e-09
"6861","Defluviimonas alba","Deinococcus proteolyticus",0.32057504580246,1.06643409492451e-07
"6862","Psychrobacter sp. G","Deinococcus proteolyticus",0.332590130054692,3.2737232836657e-08
"6863","Psychrobacter sp. P11G5","Deinococcus proteolyticus",0.309200495236013,3.11372849938404e-07
"6864","Sphingobacterium sp. PM2-P1-29","Deinococcus proteolyticus",0.344312524284858,9.83919933609025e-09
"6903","Erythrobacter sp. HL-111","Rhizobium sp. S41",0.142148659894797,0.0211103349810667
"6904","Martelella sp. AD-3","Rhizobium sp. S41",0.245257701310384,5.81896411330242e-05
"6905","Luteimonas sp. JM171","Rhizobium sp. S41",0.307022525230364,3.80350216725306e-07
"6906","Dinoroseobacter shibae","Rhizobium sp. S41",0.20749302860132,0.000709538552345233
"6908","Ketogulonicigenium robustum","Rhizobium sp. S41",0.131688692690866,0.0327802480593851
"6909","Sulfitobacter pseudonitzschiae","Rhizobium sp. S41",0.124287138656601,0.0440292099067075
"6911","Microbacterium paludicola","Rhizobium sp. S41",0.131616366068226,0.0328770318759365
"6913","Brevirhabdus pacifica","Rhizobium sp. S41",0.166065658029191,0.0069533385426655
"6914","Meiothermus silvanus","Rhizobium sp. S41",0.123270006790079,0.0458029466837525
"6915","Microbacterium sp. XT11","Rhizobium sp. S41",0.15340178001229,0.0127503146957727
"6916","Leadbetterella byssophila","Rhizobium sp. S41",0.154490457594749,0.0121224826077489
"6917","Rhodobacter capsulatus","Rhizobium sp. S41",0.133786966793795,0.0300761809991894
"6918","Martelella mediterranea","Rhizobium sp. S41",0.255436079915696,2.75891938365977e-05
"6919","Microcystis aeruginosa","Rhizobium sp. S41",0.175267411531987,0.00435927383298
"6920","Confluentimicrobium sp. EMB200-NS6","Rhizobium sp. S41",0.19966444393724,0.00113220505742674
"6921","Chryseobacterium haifense","Rhizobium sp. S41",0.125224931602693,0.0424452660256026
"6922","Belliella baltica","Rhizobium sp. S41",0.334941547731652,2.5825703665547e-08
"6924","Ochrobactrum sp. A44","Rhizobium sp. S41",0.759012712672307,1.47769243106775e-50
"6925","Bergeyella zoohelcum","Rhizobium sp. S41",0.137075602393759,0.0262220666512586
"6927","Agrobacterium sp. RAC06","Rhizobium sp. S41",0.434092583486926,1.64200141953546e-13
"6929","Chryseobacterium glaciei","Rhizobium sp. S41",0.171466083093537,0.00530106937925115
"6930","Ornithobacterium rhinotracheale","Rhizobium sp. S41",0.230348355104709,0.000164144251648893
"6931","Sphingobacterium sp. ML3W","Rhizobium sp. S41",0.15281508904955,0.0131003788313727
"6932","Sphingobium herbicidovorans","Rhizobium sp. S41",0.327982603323243,5.18027068375029e-08
"6933","Chryseobacterium sp. IHB B 17019","Rhizobium sp. S41",0.138743749803705,0.0244348617460582
"6934","Chelatococcus sp. CO-6","Rhizobium sp. S41",0.45665445974016,5.92951661659164e-15
"6935","Gordonia polyisoprenivorans","Rhizobium sp. S41",0.395799854826916,2.69630289523342e-11
"6936","Paracoccus kondratievae","Rhizobium sp. S41",0.19827846432435,0.00122767164637904
"6937","Microbacterium pygmaeum","Rhizobium sp. S41",0.152554995509715,0.0132582550754346
"6938","Myroides odoratimimus","Rhizobium sp. S41",0.214848804106152,0.000450254384341789
"6939","Thioclava nitratireducens","Rhizobium sp. S41",0.154107264511944,0.0123402896155732
"6940","Microbacterium sp. LKL04","Rhizobium sp. S41",0.225805429290877,0.000222229255330792
"6941","Starkeya novella","Rhizobium sp. S41",0.853322227460837,8.70192469080966e-76
"6942","Porphyrobacter sp. LM 6","Rhizobium sp. S41",0.222295014250434,0.000279696664474726
"6943","Chryseobacterium sp. T16E-39","Rhizobium sp. S41",0.260767982872573,1.84275342529713e-05
"6944","Leptotrichia sp. oral taxon 498","Rhizobium sp. S41",0.268911982953176,9.78051873848759e-06
"6945","Riemerella anatipestifer","Rhizobium sp. S41",0.243165159555627,6.7575863364179e-05
"6946","Xanthobacter autotrophicus","Rhizobium sp. S41",0.89417716482941,4.49123589346789e-93
"6948","Gordonia rubripertincta","Rhizobium sp. S41",0.444169736847992,3.83983053912244e-14
"6950","Polymorphum gilvum","Rhizobium sp. S41",0.352304948884347,4.21135572873466e-09
"6951","Neorhizobium galegae","Rhizobium sp. S41",0.844798407062467,7.65728664143048e-73
"6952","Chryseobacterium gallinarum","Rhizobium sp. S41",0.209438516315163,0.000630060771513155
"6953","Weeksella virosa","Rhizobium sp. S41",0.124461966992779,0.0437302165004275
"6954","Pseudopedobacter saltans","Rhizobium sp. S41",0.153711961836432,0.0125685841466969
"6955","Celeribacter indicus","Rhizobium sp. S41",0.851556541160553,3.66996039733187e-75
"6956","Paracoccus aminophilus","Rhizobium sp. S41",0.278318616140442,4.58479407430461e-06
"6957","Sphingopyxis sp. 113P3","Rhizobium sp. S41",0.751222875694228,5.31480992248398e-49
"6960","Rhodobacter sphaeroides","Rhizobium sp. S41",0.261717076323611,1.71343874455047e-05
"6961","Novosphingobium resinovorum","Rhizobium sp. S41",0.40674541772349,6.6988789371703e-12
"6963","Moraxella catarrhalis","Rhizobium sp. S41",0.15606823692543,0.0112609527170752
"6964","Defluviimonas alba","Rhizobium sp. S41",0.683345073975977,1.5805216181786e-37
"6967","Sphingobacterium sp. PM2-P1-29","Rhizobium sp. S41",0.20773436661378,0.000699199296747099
"7006","Erythrobacter sp. HL-111","Shinella sp. HZN7",0.187753021678901,0.00223135208522981
"7007","Martelella sp. AD-3","Shinella sp. HZN7",0.273245889251438,6.92273258876817e-06
"7008","Luteimonas sp. JM171","Shinella sp. HZN7",0.251115058155158,3.80191124580885e-05
"7009","Dinoroseobacter shibae","Shinella sp. HZN7",0.238803226033467,9.19056342478788e-05
"7011","Ketogulonicigenium robustum","Shinella sp. HZN7",0.13507298188544,0.0285149502462099
"7012","Sulfitobacter pseudonitzschiae","Shinella sp. HZN7",0.151851296515421,0.0136938114634301
"7014","Microbacterium paludicola","Shinella sp. HZN7",0.189683370338933,0.00200431725558115
"7016","Brevirhabdus pacifica","Shinella sp. HZN7",0.208052741513746,0.000685772582221593
"7017","Meiothermus silvanus","Shinella sp. HZN7",0.123574754355394,0.045265336333522
"7018","Microbacterium sp. XT11","Shinella sp. HZN7",0.20944274888911,0.000629897216032294
"7019","Leadbetterella byssophila","Shinella sp. HZN7",0.172501044328066,0.00502805485380488
"7020","Rhodobacter capsulatus","Shinella sp. HZN7",0.168949852500514,0.00602115274886379
"7021","Martelella mediterranea","Shinella sp. HZN7",0.255218213419006,2.80427124759648e-05
"7022","Microcystis aeruginosa","Shinella sp. HZN7",0.19595644195789,0.0014043179402785
"7023","Confluentimicrobium sp. EMB200-NS6","Shinella sp. HZN7",0.196834402854293,0.00133495544399617
"7024","Chryseobacterium haifense","Shinella sp. HZN7",0.144605727435649,0.018961568109365
"7025","Belliella baltica","Shinella sp. HZN7",0.321467772064385,9.78558104488353e-08
"7027","Ochrobactrum sp. A44","Shinella sp. HZN7",0.776364230859625,3.02775393164343e-54
"7028","Bergeyella zoohelcum","Shinella sp. HZN7",0.126852953570389,0.0398093261067952
"7030","Agrobacterium sp. RAC06","Shinella sp. HZN7",0.402911457767598,1.09738048593994e-11
"7032","Chryseobacterium glaciei","Shinella sp. HZN7",0.178847285872135,0.0036131389310195
"7033","Ornithobacterium rhinotracheale","Shinella sp. HZN7",0.22131638432866,0.000298028282226763
"7034","Sphingobacterium sp. ML3W","Shinella sp. HZN7",0.169023081877671,0.00599901637837249
"7035","Sphingobium herbicidovorans","Shinella sp. HZN7",0.327334006133968,5.52262375806713e-08
"7036","Chryseobacterium sp. IHB B 17019","Shinella sp. HZN7",0.169433562310945,0.00587627731223771
"7037","Chelatococcus sp. CO-6","Shinella sp. HZN7",0.488504938563561,3.52319130573128e-17
"7038","Gordonia polyisoprenivorans","Shinella sp. HZN7",0.421656795017301,9.24396092411511e-13
"7039","Paracoccus kondratievae","Shinella sp. HZN7",0.222405505694278,0.000277694291768625
"7040","Microbacterium pygmaeum","Shinella sp. HZN7",0.204810074070812,0.000834388077086918
"7041","Myroides odoratimimus","Shinella sp. HZN7",0.237272622881106,0.000102240168177961
"7042","Thioclava nitratireducens","Shinella sp. HZN7",0.189717604340695,0.00200048831462195
"7043","Microbacterium sp. LKL04","Shinella sp. HZN7",0.266967719934126,1.13987521131473e-05
"7044","Starkeya novella","Shinella sp. HZN7",0.886223246898592,3.35039258559894e-89
"7045","Porphyrobacter sp. LM 6","Shinella sp. HZN7",0.275301277727099,5.86402497115884e-06
"7046","Chryseobacterium sp. T16E-39","Shinella sp. HZN7",0.258748900390548,2.14924937416831e-05
"7047","Leptotrichia sp. oral taxon 498","Shinella sp. HZN7",0.245235624748647,5.82819197933402e-05
"7048","Riemerella anatipestifer","Shinella sp. HZN7",0.241943318532054,7.36970254990588e-05
"7049","Xanthobacter autotrophicus","Shinella sp. HZN7",0.89036661569894,3.50752270102008e-91
"7051","Gordonia rubripertincta","Shinella sp. HZN7",0.44482999808706,3.48523327418937e-14
"7052","Flavobacteriaceae bacterium 3519-10","Shinella sp. HZN7",0.131231802957203,0.0333957293018738
"7053","Polymorphum gilvum","Shinella sp. HZN7",0.377871340793565,2.36892503421791e-10
"7054","Neorhizobium galegae","Shinella sp. HZN7",0.849636689876594,1.71842677822999e-74
"7055","Chryseobacterium gallinarum","Shinella sp. HZN7",0.226356928137833,0.000214273097806608
"7057","Pseudopedobacter saltans","Shinella sp. HZN7",0.144500914863729,0.0190491894979321
"7058","Celeribacter indicus","Shinella sp. HZN7",0.868099211848244,2.31245058071088e-81
"7059","Paracoccus aminophilus","Shinella sp. HZN7",0.2894721070065,1.79971660380968e-06
"7060","Sphingopyxis sp. 113P3","Shinella sp. HZN7",0.799860186333792,8.3549714083523e-60
"7062","Deinococcus actinosclerus","Shinella sp. HZN7",0.126791841015214,0.0399057186282605
"7063","Rhodobacter sphaeroides","Shinella sp. HZN7",0.291342791119062,1.53238457374483e-06
"7064","Novosphingobium resinovorum","Shinella sp. HZN7",0.446197207424647,2.84974498117339e-14
"7066","Moraxella catarrhalis","Shinella sp. HZN7",0.145349429085645,0.018349850566942
"7067","Defluviimonas alba","Shinella sp. HZN7",0.701993260918035,2.35336447390391e-40
"7070","Sphingobacterium sp. PM2-P1-29","Shinella sp. HZN7",0.222780164451254,0.000271003558961889
"7072","Rhizobium sp. S41","Shinella sp. HZN7",0.937888151421084,5.32708693542411e-122
"7108","Flavobacteriaceae bacterium JJC","Paracoccus denitrificans",0.270507462845242,8.61806017773383e-06
"7109","Erythrobacter sp. HL-111","Paracoccus denitrificans",0.474065381325083,3.84479681723151e-16
"7110","Martelella sp. AD-3","Paracoccus denitrificans",0.57564709279902,1.30787772768564e-24
"7111","Luteimonas sp. JM171","Paracoccus denitrificans",0.302200560473838,5.88979895478661e-07
"7112","Dinoroseobacter shibae","Paracoccus denitrificans",0.5469100291734,6.4381449065032e-22
"7113","Elizabethkingia meningoseptica","Paracoccus denitrificans",0.328744217474933,4.8043397323033e-08
"7114","Ketogulonicigenium robustum","Paracoccus denitrificans",0.677063488732305,1.27099259023753e-36
"7115","Sulfitobacter pseudonitzschiae","Paracoccus denitrificans",0.711151324746979,7.9664652817935e-42
"7116","Thalassolituus oleivorans","Paracoccus denitrificans",0.235032351859282,0.000119347871625369
"7117","Microbacterium paludicola","Paracoccus denitrificans",0.488461159889637,3.54942237155777e-17
"7119","Brevirhabdus pacifica","Paracoccus denitrificans",0.640110257909547,1.01309370338756e-31
"7120","Meiothermus silvanus","Paracoccus denitrificans",0.323042771161192,8.40234459189156e-08
"7121","Microbacterium sp. XT11","Paracoccus denitrificans",0.581997326444591,3.05726636294168e-25
"7122","Leadbetterella byssophila","Paracoccus denitrificans",0.428256410026478,3.72743555258642e-13
"7123","Rhodobacter capsulatus","Paracoccus denitrificans",0.685612722369794,7.35111695459638e-38
"7124","Martelella mediterranea","Paracoccus denitrificans",0.669696421004831,1.37308396387214e-35
"7125","Microcystis aeruginosa","Paracoccus denitrificans",0.756655838436794,4.43123440951752e-50
"7126","Confluentimicrobium sp. EMB200-NS6","Paracoccus denitrificans",0.751016936576543,5.83225887377547e-49
"7127","Chryseobacterium haifense","Paracoccus denitrificans",0.365933156541294,9.37285143081188e-10
"7128","Belliella baltica","Paracoccus denitrificans",0.507636183182802,1.24181581081676e-18
"7130","Ochrobactrum sp. A44","Paracoccus denitrificans",0.320905031565761,1.03310175304694e-07
"7131","Bergeyella zoohelcum","Paracoccus denitrificans",0.392999208729959,3.81929561235063e-11
"7132","Moraxella sp. O245","Paracoccus denitrificans",0.40155774665177,1.30433801105956e-11
"7133","Agrobacterium sp. RAC06","Paracoccus denitrificans",0.604204400761733,1.46401393136978e-27
"7134","Aeromicrobium choanae","Paracoccus denitrificans",-0.230066877408386,0.000167283895047896
"7135","Chryseobacterium glaciei","Paracoccus denitrificans",0.445910104348685,2.97301586080457e-14
"7136","Ornithobacterium rhinotracheale","Paracoccus denitrificans",0.419698943470123,1.20568031877911e-12
"7137","Sphingobacterium sp. ML3W","Paracoccus denitrificans",0.451161226224505,1.36167071701655e-14
"7138","Sphingobium herbicidovorans","Paracoccus denitrificans",0.48192949894743,1.06087283123248e-16
"7139","Chryseobacterium sp. IHB B 17019","Paracoccus denitrificans",0.415143359505267,2.22235347702825e-12
"7140","Chelatococcus sp. CO-6","Paracoccus denitrificans",0.768844477222115,1.31594441473996e-52
"7141","Gordonia polyisoprenivorans","Paracoccus denitrificans",0.4583610056927,4.56590361112675e-15
"7142","Paracoccus kondratievae","Paracoccus denitrificans",0.825412737344251,9.24746335241221e-67
"7143","Microbacterium pygmaeum","Paracoccus denitrificans",0.595771503971775,1.16859412934066e-26
"7144","Myroides odoratimimus","Paracoccus denitrificans",0.504585928369606,2.14707373886531e-18
