"","micro1","micro2","r","p_value"
"6723","Chryseobacterium glaciei","Sphingobacterium sp. PM2-P1-29",0.738698137184709,1.02720760304762e-49
"6724","Ornithobacterium rhinotracheale","Sphingobacterium sp. PM2-P1-29",0.519803140022278,7.51897488784366e-21
"6725","Sphingobacterium sp. ML3W","Sphingobacterium sp. PM2-P1-29",0.821351953541107,5.52308569475098e-70
"6726","Sphingobium herbicidovorans","Sphingobacterium sp. PM2-P1-29",0.419228739967436,2.18449343148622e-13
"6727","Chryseobacterium sp. IHB B 17019","Sphingobacterium sp. PM2-P1-29",0.687424284941664,1.21299704807757e-40
"6728","Chelatococcus sp. CO-6","Sphingobacterium sp. PM2-P1-29",0.530273348541432,8.87292351427645e-22
"6729","Gordonia polyisoprenivorans","Sphingobacterium sp. PM2-P1-29",0.219126565083077,0.000213950497841791
"6730","Paracoccus kondratievae","Sphingobacterium sp. PM2-P1-29",0.529014696019705,1.15171021999904e-21
"6731","Microbacterium pygmaeum","Sphingobacterium sp. PM2-P1-29",0.458480432234766,5.18932912360655e-16
"6732","Myroides odoratimimus","Sphingobacterium sp. PM2-P1-29",0.643193875532887,3.31999806752502e-34
"6733","Thioclava nitratireducens","Sphingobacterium sp. PM2-P1-29",0.56397893722199,5.3794186334374e-25
"6734","Microbacterium sp. LKL04","Sphingobacterium sp. PM2-P1-29",0.493871211712573,1.1004473954505e-18
"6735","Starkeya novella","Sphingobacterium sp. PM2-P1-29",0.16038662975848,0.00705900396871546
"6736","Porphyrobacter sp. LM 6","Sphingobacterium sp. PM2-P1-29",0.460016035232722,4.03102154955765e-16
"6737","Chryseobacterium sp. T16E-39","Sphingobacterium sp. PM2-P1-29",0.708950034518895,3.27972020750272e-44
"6738","Leptotrichia sp. oral taxon 498","Sphingobacterium sp. PM2-P1-29",0.388840825682177,1.41007897177068e-11
"6739","Riemerella anatipestifer","Sphingobacterium sp. PM2-P1-29",0.718658550504038,6.27833769086361e-46
"6740","Xanthobacter autotrophicus","Sphingobacterium sp. PM2-P1-29",0.272301582294744,3.62001019994441e-06
"6741","Shewanella baltica","Sphingobacterium sp. PM2-P1-29",0.555199269371098,4.01917430824545e-24
"6742","Gordonia rubripertincta","Sphingobacterium sp. PM2-P1-29",0.286246721275386,1.06375089298324e-06
"6743","Flavobacteriaceae bacterium 3519-10","Sphingobacterium sp. PM2-P1-29",0.677800088461194,3.80717145168445e-39
"6744","Polymorphum gilvum","Sphingobacterium sp. PM2-P1-29",0.572833511524196,6.65520099710045e-26
"6745","Neorhizobium galegae","Sphingobacterium sp. PM2-P1-29",0.428221103416109,5.85783718685865e-14
"6746","Chryseobacterium gallinarum","Sphingobacterium sp. PM2-P1-29",0.694669375585897,8.28227753851258e-42
"6747","Weeksella virosa","Sphingobacterium sp. PM2-P1-29",0.644341183943425,2.33099467111635e-34
"6748","Pseudopedobacter saltans","Sphingobacterium sp. PM2-P1-29",0.751922519233165,2.07327938687189e-52
"6749","Celeribacter indicus","Sphingobacterium sp. PM2-P1-29",0.222212493300925,0.000173054433145468
"6750","Paracoccus aminophilus","Sphingobacterium sp. PM2-P1-29",0.59807722581539,1.19961430373637e-28
"6751","Sphingopyxis sp. 113P3","Sphingobacterium sp. PM2-P1-29",0.415938914611187,3.50153810361971e-13
"6752","Deinococcus ficus","Sphingobacterium sp. PM2-P1-29",0.397054166742796,4.76506466176662e-12
"6753","Deinococcus actinosclerus","Sphingobacterium sp. PM2-P1-29",0.382354077865165,3.25269986687794e-11
"6754","Rhodobacter sphaeroides","Sphingobacterium sp. PM2-P1-29",0.606289818837517,1.35839407566239e-29
"6755","Novosphingobium resinovorum","Sphingobacterium sp. PM2-P1-29",0.554975552781656,4.2272306696463e-24
"6756","Moraxella bovoculi","Sphingobacterium sp. PM2-P1-29",0.567076057739153,2.60849389754218e-25
"6757","Moraxella catarrhalis","Sphingobacterium sp. PM2-P1-29",0.494206593734963,1.03448382193803e-18
"6758","Defluviimonas alba","Sphingobacterium sp. PM2-P1-29",0.560197770283364,1.2884380859328e-24
"6759","Psychrobacter sp. G","Sphingobacterium sp. PM2-P1-29",0.584548742200826,3.79648795907814e-27
"6760","Psychrobacter sp. P11G5","Sphingobacterium sp. PM2-P1-29",0.577629944974321,2.08916414715059e-26
"6799","Flavobacteriaceae bacterium JJC","Deinococcus proteolyticus",0.349727114175123,1.66231075286609e-09
"6800","Erythrobacter sp. HL-111","Deinococcus proteolyticus",0.386326180557005,1.9539378133477e-11
"6801","Martelella sp. AD-3","Deinococcus proteolyticus",0.345948023091137,2.54908574523457e-09
"6802","Luteimonas sp. JM171","Deinococcus proteolyticus",0.271095683665204,4.01187077528388e-06
"6803","Dinoroseobacter shibae","Deinococcus proteolyticus",0.292737817620778,5.87871976351577e-07
"6804","Elizabethkingia meningoseptica","Deinococcus proteolyticus",0.284366601817881,1.25963910209418e-06
"6805","Ketogulonicigenium robustum","Deinococcus proteolyticus",0.428341155283036,5.75427420959333e-14
"6806","Sulfitobacter pseudonitzschiae","Deinococcus proteolyticus",0.337247744182516,6.67638195749388e-09
"6807","Thalassolituus oleivorans","Deinococcus proteolyticus",0.180259649270781,0.00242041511506253
"6808","Microbacterium paludicola","Deinococcus proteolyticus",0.378140105979547,5.54388444026985e-11
"6810","Brevirhabdus pacifica","Deinococcus proteolyticus",0.260944965373912,9.34683202656426e-06
"6811","Meiothermus silvanus","Deinococcus proteolyticus",0.292305363940825,6.11845455091892e-07
"6812","Microbacterium sp. XT11","Deinococcus proteolyticus",0.252974008541694,1.77289656417195e-05
"6813","Leadbetterella byssophila","Deinococcus proteolyticus",0.399525919808293,3.41748250563922e-12
"6814","Rhodobacter capsulatus","Deinococcus proteolyticus",0.408323728091983,1.02346233482899e-12
"6815","Martelella mediterranea","Deinococcus proteolyticus",0.373476441410878,9.91400420407341e-11
"6816","Microcystis aeruginosa","Deinococcus proteolyticus",0.449374161822206,2.26155973678235e-15
"6817","Confluentimicrobium sp. EMB200-NS6","Deinococcus proteolyticus",0.297890728965277,3.63269442943214e-07
"6818","Chryseobacterium haifense","Deinococcus proteolyticus",0.40528243621031,1.55893818384939e-12
"6819","Belliella baltica","Deinococcus proteolyticus",0.273028709654496,3.40166279392623e-06
"6820","Propionibacterium phage PHL064M02","Deinococcus proteolyticus",-0.146875431259511,0.0137209967577495
"6822","Bergeyella zoohelcum","Deinococcus proteolyticus",0.242329024027107,4.0357601378819e-05
"6823","Moraxella sp. O245","Deinococcus proteolyticus",0.192118259409366,0.00121075943406973
"6824","Agrobacterium sp. RAC06","Deinococcus proteolyticus",0.320178971986081,4.05566727176212e-08
"6826","Chryseobacterium glaciei","Deinococcus proteolyticus",0.299118809322644,3.23444938719028e-07
"6827","Ornithobacterium rhinotracheale","Deinococcus proteolyticus",0.154875864801289,0.00931345891279225
"6828","Sphingobacterium sp. ML3W","Deinococcus proteolyticus",0.351851135790161,1.30397634079122e-09
"6829","Sphingobium herbicidovorans","Deinococcus proteolyticus",0.135124988281842,0.0234875077073751
"6830","Chryseobacterium sp. IHB B 17019","Deinococcus proteolyticus",0.270501219295309,4.21961474470179e-06
"6831","Chelatococcus sp. CO-6","Deinococcus proteolyticus",0.347212601675121,2.21069253958119e-09
"6832","Gordonia polyisoprenivorans","Deinococcus proteolyticus",0.13281631393789,0.0259904048476857
"6833","Paracoccus kondratievae","Deinococcus proteolyticus",0.44176916980233,7.47961220592583e-15
"6834","Microbacterium pygmaeum","Deinococcus proteolyticus",0.332146771261425,1.1581272319154e-08
"6835","Myroides odoratimimus","Deinococcus proteolyticus",0.306380959655632,1.60986331827354e-07
"6836","Thioclava nitratireducens","Deinococcus proteolyticus",0.362131808279586,3.92389902133518e-10
"6837","Microbacterium sp. LKL04","Deinococcus proteolyticus",0.386666662987292,1.86981850582501e-11
"6839","Porphyrobacter sp. LM 6","Deinococcus proteolyticus",0.415371023723304,3.79668365398239e-13
"6840","Chryseobacterium sp. T16E-39","Deinococcus proteolyticus",0.276184682441433,2.59129672936482e-06
"6841","Leptotrichia sp. oral taxon 498","Deinococcus proteolyticus",0.129383312319634,0.0301348333693244
"6842","Riemerella anatipestifer","Deinococcus proteolyticus",0.322508687930552,3.1911425278202e-08
"6844","Shewanella baltica","Deinococcus proteolyticus",0.174521409497718,0.00333517057240712
"6845","Gordonia rubripertincta","Deinococcus proteolyticus",0.117933232974321,0.0482674241861538
"6846","Flavobacteriaceae bacterium 3519-10","Deinococcus proteolyticus",0.42021631582444,1.89409555300717e-13
"6847","Polymorphum gilvum","Deinococcus proteolyticus",0.447356429894401,3.11528638837726e-15
"6849","Chryseobacterium gallinarum","Deinococcus proteolyticus",0.312923347369462,8.44685773599055e-08
"6850","Weeksella virosa","Deinococcus proteolyticus",0.411288805175513,6.76242456358095e-13
"6851","Pseudopedobacter saltans","Deinococcus proteolyticus",0.423223048986322,1.22332853194821e-13
"6852","Celeribacter indicus","Deinococcus proteolyticus",0.161191464456062,0.00677418669877571
"6853","Paracoccus aminophilus","Deinococcus proteolyticus",0.434564412296765,2.26040360155565e-14
"6854","Sphingopyxis sp. 113P3","Deinococcus proteolyticus",0.152477046718273,0.0104801339990287
"6855","Deinococcus ficus","Deinococcus proteolyticus",0.77099794060808,1.30214952476938e-56
"6856","Deinococcus actinosclerus","Deinococcus proteolyticus",0.726988250322914,1.84085220236565e-47
"6857","Rhodobacter sphaeroides","Deinococcus proteolyticus",0.433166765510588,2.79286073740861e-14
"6858","Novosphingobium resinovorum","Deinococcus proteolyticus",0.272778504846727,3.47533871627338e-06
"6859","Moraxella bovoculi","Deinococcus proteolyticus",0.334902155740461,8.61155400602673e-09
"6860","Moraxella catarrhalis","Deinococcus proteolyticus",0.307927030662001,1.38423741673635e-07
"6861","Defluviimonas alba","Deinococcus proteolyticus",0.292541455612549,5.98643693384065e-07
"6862","Psychrobacter sp. G","Deinococcus proteolyticus",0.286064983576728,1.08133162668665e-06
"6863","Psychrobacter sp. P11G5","Deinococcus proteolyticus",0.298814879076953,3.32891258882308e-07
"6864","Sphingobacterium sp. PM2-P1-29","Deinococcus proteolyticus",0.305970915431642,1.67539899287053e-07
"6904","Martelella sp. AD-3","Rhizobium sp. S41",0.257750158849262,1.21112163828812e-05
"6905","Luteimonas sp. JM171","Rhizobium sp. S41",0.356184897616169,7.90105901245363e-10
"6906","Dinoroseobacter shibae","Rhizobium sp. S41",0.224917547985315,0.000143341125905375
"6907","Elizabethkingia meningoseptica","Rhizobium sp. S41",0.261560877303257,8.88797394402241e-06
"6908","Ketogulonicigenium robustum","Rhizobium sp. S41",0.140502238480027,0.0184506074191902
"6909","Sulfitobacter pseudonitzschiae","Rhizobium sp. S41",0.206373418616945,0.000498463172392304
"6910","Thalassolituus oleivorans","Rhizobium sp. S41",0.169139060967689,0.00446684044734168
"6911","Microbacterium paludicola","Rhizobium sp. S41",0.273756345559676,3.19577210559463e-06
"6913","Brevirhabdus pacifica","Rhizobium sp. S41",0.20701540849,0.000478249610034852
"6915","Microbacterium sp. XT11","Rhizobium sp. S41",0.229429123331587,0.000104165038394179
"6916","Leadbetterella byssophila","Rhizobium sp. S41",0.264645812978351,6.89412117576752e-06
"6917","Rhodobacter capsulatus","Rhizobium sp. S41",0.237107588860842,5.96166916381578e-05
"6918","Martelella mediterranea","Rhizobium sp. S41",0.388612841278519,1.45256996358157e-11
"6919","Microcystis aeruginosa","Rhizobium sp. S41",0.186099902301172,0.0017296348513826
"6920","Confluentimicrobium sp. EMB200-NS6","Rhizobium sp. S41",0.2820110441834,1.55404420596634e-06
"6921","Chryseobacterium haifense","Rhizobium sp. S41",0.209786015966127,0.000399434998245505
"6922","Belliella baltica","Rhizobium sp. S41",0.400357559392633,3.05397082744841e-12
"6923","Propionibacterium phage PHL064M02","Rhizobium sp. S41",-0.261711990998849,8.77870926674223e-06
"6924","Ochrobactrum sp. A44","Rhizobium sp. S41",0.641843451952014,5.02444518118021e-34
"6925","Bergeyella zoohelcum","Rhizobium sp. S41",0.182714188831005,0.00210415943919361
"6926","Moraxella sp. O245","Rhizobium sp. S41",0.142668015102286,0.016704607063297
"6927","Agrobacterium sp. RAC06","Rhizobium sp. S41",0.463329898050671,2.32703143797778e-16
"6929","Chryseobacterium glaciei","Rhizobium sp. S41",0.299289064112386,3.1826636186713e-07
"6930","Ornithobacterium rhinotracheale","Rhizobium sp. S41",0.258833542629909,1.10967161663011e-05
"6931","Sphingobacterium sp. ML3W","Rhizobium sp. S41",0.244034733190566,3.54610744820155e-05
"6932","Sphingobium herbicidovorans","Rhizobium sp. S41",0.261409402149145,8.9987963457136e-06
"6933","Chryseobacterium sp. IHB B 17019","Rhizobium sp. S41",0.23622211116714,6.36398063983542e-05
"6934","Chelatococcus sp. CO-6","Rhizobium sp. S41",0.446639360847164,3.48904877337591e-15
"6935","Gordonia polyisoprenivorans","Rhizobium sp. S41",0.344881203599417,2.87311749138827e-09
"6936","Paracoccus kondratievae","Rhizobium sp. S41",0.303665957152984,2.09429585071929e-07
"6937","Microbacterium pygmaeum","Rhizobium sp. S41",0.302995410438708,2.23396779662544e-07
"6938","Myroides odoratimimus","Rhizobium sp. S41",0.224487958742665,0.00014771657158843
"6939","Thioclava nitratireducens","Rhizobium sp. S41",0.274524863373877,2.99124507123308e-06
"6940","Microbacterium sp. LKL04","Rhizobium sp. S41",0.290058567084111,7.52262355374315e-07
"6941","Starkeya novella","Rhizobium sp. S41",0.8352445935347,1.95303020579597e-74
"6942","Porphyrobacter sp. LM 6","Rhizobium sp. S41",0.331710537613937,1.21342210403134e-08
"6943","Chryseobacterium sp. T16E-39","Rhizobium sp. S41",0.344091296794999,3.13839068993221e-09
"6944","Leptotrichia sp. oral taxon 498","Rhizobium sp. S41",0.217333259812926,0.000241694794741769
"6945","Riemerella anatipestifer","Rhizobium sp. S41",0.295810115331873,4.41704736335385e-07
"6946","Xanthobacter autotrophicus","Rhizobium sp. S41",0.892631956949982,1.5327854951779e-98
"6947","Shewanella baltica","Rhizobium sp. S41",0.146844567709949,0.0137410554354704
"6948","Gordonia rubripertincta","Rhizobium sp. S41",0.34889684815607,1.82690517288898e-09
"6949","Flavobacteriaceae bacterium 3519-10","Rhizobium sp. S41",0.243768755914188,3.6185779163032e-05
"6950","Polymorphum gilvum","Rhizobium sp. S41",0.392922526827366,8.25500136865063e-12
"6951","Neorhizobium galegae","Rhizobium sp. S41",0.83902888696028,1.01336487919266e-75
"6952","Chryseobacterium gallinarum","Rhizobium sp. S41",0.309892720492704,1.14100509986798e-07
"6953","Weeksella virosa","Rhizobium sp. S41",0.187062330974206,0.00163490593983782
"6954","Pseudopedobacter saltans","Rhizobium sp. S41",0.279382444012848,1.96006915328406e-06
"6955","Celeribacter indicus","Rhizobium sp. S41",0.835519796386097,1.57895198499021e-74
"6956","Paracoccus aminophilus","Rhizobium sp. S41",0.363630183166548,3.28199146857383e-10
"6957","Sphingopyxis sp. 113P3","Rhizobium sp. S41",0.792804275241918,6.04826751902908e-62
"6958","Deinococcus ficus","Rhizobium sp. S41",0.184779442620057,0.00186777926299911
"6959","Deinococcus actinosclerus","Rhizobium sp. S41",0.175309875975733,0.00319322923580266
"6960","Rhodobacter sphaeroides","Rhizobium sp. S41",0.360246956344131,4.90612937633656e-10
"6961","Novosphingobium resinovorum","Rhizobium sp. S41",0.462604838313154,2.62561517377817e-16
"6962","Moraxella bovoculi","Rhizobium sp. S41",0.256703629813627,1.31743426565083e-05
"6963","Moraxella catarrhalis","Rhizobium sp. S41",0.249935598705622,2.25049647880836e-05
"6964","Defluviimonas alba","Rhizobium sp. S41",0.708137525880202,4.53325804284182e-44
"6965","Psychrobacter sp. G","Rhizobium sp. S41",0.264101798645872,7.21164054462932e-06
"6966","Psychrobacter sp. P11G5","Rhizobium sp. S41",0.244403200671714,3.4479738470785e-05
"6967","Sphingobacterium sp. PM2-P1-29","Rhizobium sp. S41",0.352569971046379,1.2006231648507e-09
"7006","Erythrobacter sp. HL-111","Shinella sp. HZN7",0.144212007933282,0.0155496563238309
"7007","Martelella sp. AD-3","Shinella sp. HZN7",0.259329303452266,1.06598830070542e-05
"7008","Luteimonas sp. JM171","Shinella sp. HZN7",0.352296620114896,1.23895330085095e-09
"7009","Dinoroseobacter shibae","Shinella sp. HZN7",0.219298279975155,0.000211456116075049
"7010","Elizabethkingia meningoseptica","Shinella sp. HZN7",0.249439073955008,2.33928597286569e-05
"7011","Ketogulonicigenium robustum","Shinella sp. HZN7",0.159026530989639,0.00756469536332444
"7012","Sulfitobacter pseudonitzschiae","Shinella sp. HZN7",0.204944346166444,0.000546335907767457
"7013","Thalassolituus oleivorans","Shinella sp. HZN7",0.172110358950627,0.00380537780648791
"7014","Microbacterium paludicola","Shinella sp. HZN7",0.287775302065753,9.26328349401841e-07
"7016","Brevirhabdus pacifica","Shinella sp. HZN7",0.218339188502389,0.000225744083057513
"7017","Meiothermus silvanus","Shinella sp. HZN7",0.123126804773871,0.0391472455642617
"7018","Microbacterium sp. XT11","Shinella sp. HZN7",0.262704039190489,8.09247556230243e-06
"7019","Leadbetterella byssophila","Shinella sp. HZN7",0.266119736794944,6.09931831286399e-06
"7020","Rhodobacter capsulatus","Shinella sp. HZN7",0.243273492935359,3.75726352240119e-05
"7021","Martelella mediterranea","Shinella sp. HZN7",0.390843659687956,1.0852903201973e-11
"7022","Microcystis aeruginosa","Shinella sp. HZN7",0.206973234895485,0.000479553781866627
"7023","Confluentimicrobium sp. EMB200-NS6","Shinella sp. HZN7",0.260024307247142,1.00749085126153e-05
"7024","Chryseobacterium haifense","Shinella sp. HZN7",0.190800441176212,0.00131029421408159
"7025","Belliella baltica","Shinella sp. HZN7",0.393690419623753,7.45784362224086e-12
"7026","Propionibacterium phage PHL064M02","Shinella sp. HZN7",-0.25242014424386,1.8521021398659e-05
"7027","Ochrobactrum sp. A44","Shinella sp. HZN7",0.634330507970396,4.8524269850451e-33
"7028","Bergeyella zoohelcum","Shinella sp. HZN7",0.199533365777245,0.000768862813671514
"7029","Moraxella sp. O245","Shinella sp. HZN7",0.126931988121533,0.0334289400091021
"7030","Agrobacterium sp. RAC06","Shinella sp. HZN7",0.488555257599432,2.90516217328233e-18
"7032","Chryseobacterium glaciei","Shinella sp. HZN7",0.302981103836056,2.237043200769e-07
"7033","Ornithobacterium rhinotracheale","Shinella sp. HZN7",0.252119553149453,1.89648015711634e-05
"7034","Sphingobacterium sp. ML3W","Shinella sp. HZN7",0.269543348884028,4.57607639353972e-06
"7035","Sphingobium herbicidovorans","Shinella sp. HZN7",0.241681297150727,4.23789784185387e-05
"7036","Chryseobacterium sp. IHB B 17019","Shinella sp. HZN7",0.223769103032131,0.00015531911273255
"7037","Chelatococcus sp. CO-6","Shinella sp. HZN7",0.463816430510626,2.14561342135253e-16
"7038","Gordonia polyisoprenivorans","Shinella sp. HZN7",0.373557682784296,9.81490278736011e-11
"7039","Paracoccus kondratievae","Shinella sp. HZN7",0.318086497077961,5.0214010297339e-08
"7040","Microbacterium pygmaeum","Shinella sp. HZN7",0.313318677186591,8.11992554824098e-08
"7041","Myroides odoratimimus","Shinella sp. HZN7",0.227351836935514,0.000120754546867567
"7042","Thioclava nitratireducens","Shinella sp. HZN7",0.254646847887083,1.55270436071385e-05
"7043","Microbacterium sp. LKL04","Shinella sp. HZN7",0.302958897088006,2.2418249122626e-07
"7044","Starkeya novella","Shinella sp. HZN7",0.828812162768177,2.52145390034058e-72
"7045","Porphyrobacter sp. LM 6","Shinella sp. HZN7",0.33295659976424,1.0618652722506e-08
"7046","Chryseobacterium sp. T16E-39","Shinella sp. HZN7",0.312130153235356,9.14147012827426e-08
"7047","Leptotrichia sp. oral taxon 498","Shinella sp. HZN7",0.199797203834489,0.000756312887243582
"7048","Riemerella anatipestifer","Shinella sp. HZN7",0.303334891390551,2.16217246010408e-07
"7049","Xanthobacter autotrophicus","Shinella sp. HZN7",0.897416471010866,3.75322055495788e-101
"7050","Shewanella baltica","Shinella sp. HZN7",0.133187673170222,0.0255729542731634
"7051","Gordonia rubripertincta","Shinella sp. HZN7",0.354072474171246,1.0096121489917e-09
"7052","Flavobacteriaceae bacterium 3519-10","Shinella sp. HZN7",0.2150007982167,0.000282813999602333
"7053","Polymorphum gilvum","Shinella sp. HZN7",0.401746569534706,2.52921449924487e-12
"7054","Neorhizobium galegae","Shinella sp. HZN7",0.859839430419051,1.94948634957365e-83
"7055","Chryseobacterium gallinarum","Shinella sp. HZN7",0.313433786835079,8.02704541006335e-08
"7056","Weeksella virosa","Shinella sp. HZN7",0.171549038408652,0.00392310617101481
"7057","Pseudopedobacter saltans","Shinella sp. HZN7",0.27863127375518,2.09357935594843e-06
"7058","Celeribacter indicus","Shinella sp. HZN7",0.82521838736945,3.49167965862635e-71
"7059","Paracoccus aminophilus","Shinella sp. HZN7",0.359778340333084,5.18516298353233e-10
"7060","Sphingopyxis sp. 113P3","Shinella sp. HZN7",0.819688555293635,1.77495840215964e-69
"7061","Deinococcus ficus","Shinella sp. HZN7",0.195208176788851,0.00100400971098365
"7062","Deinococcus actinosclerus","Shinella sp. HZN7",0.182996431211835,0.00207032063432438
"7063","Rhodobacter sphaeroides","Shinella sp. HZN7",0.373933249938233,9.36915165026026e-11
"7064","Novosphingobium resinovorum","Shinella sp. HZN7",0.481720149561736,9.87613645867191e-18
"7065","Moraxella bovoculi","Shinella sp. HZN7",0.245942371585629,3.06511611611328e-05
"7066","Moraxella catarrhalis","Shinella sp. HZN7",0.242652712546597,3.9381896087605e-05
"7067","Defluviimonas alba","Shinella sp. HZN7",0.705796378296582,1.14489783924778e-43
"7068","Psychrobacter sp. G","Shinella sp. HZN7",0.241437008019855,4.31658554005229e-05
"7069","Psychrobacter sp. P11G5","Shinella sp. HZN7",0.240141600414035,4.75740560826897e-05
"7070","Sphingobacterium sp. PM2-P1-29","Shinella sp. HZN7",0.362256226415219,3.86626127508228e-10
"7072","Rhizobium sp. S41","Shinella sp. HZN7",0.952048660169419,1.56703443397175e-145
"7108","Flavobacteriaceae bacterium JJC","Paracoccus denitrificans",0.376483250669138,6.8227130401433e-11
"7109","Erythrobacter sp. HL-111","Paracoccus denitrificans",0.500372716633233,3.27992610629537e-19
"7110","Martelella sp. AD-3","Paracoccus denitrificans",0.627124718844047,4.03061344263504e-32
"7111","Luteimonas sp. JM171","Paracoccus denitrificans",0.50811114639319,7.50503682177103e-20
"7112","Dinoroseobacter shibae","Paracoccus denitrificans",0.615358309654487,1.13759924478992e-30
"7113","Elizabethkingia meningoseptica","Paracoccus denitrificans",0.431616669963087,3.52727434786661e-14
"7114","Ketogulonicigenium robustum","Paracoccus denitrificans",0.614507400920108,1.4405695842056e-30
"7115","Sulfitobacter pseudonitzschiae","Paracoccus denitrificans",0.679115438879675,2.3956090454379e-39
"7116","Thalassolituus oleivorans","Paracoccus denitrificans",0.331913592075903,1.18737368953448e-08
"7117","Microbacterium paludicola","Paracoccus denitrificans",0.525161038517532,2.54239903945135e-21
"7118","Staphylococcus phage StB12","Paracoccus denitrificans",0.144664755235826,0.015224518481222
"7119","Brevirhabdus pacifica","Paracoccus denitrificans",0.66225645426676,7.60388656256102e-37
"7120","Meiothermus silvanus","Paracoccus denitrificans",0.250246838354854,2.19647682335057e-05
"7121","Microbacterium sp. XT11","Paracoccus denitrificans",0.470036328485574,7.51491140211202e-17
"7122","Leadbetterella byssophila","Paracoccus denitrificans",0.553537798392909,5.8415741420818e-24
"7123","Rhodobacter capsulatus","Paracoccus denitrificans",0.727688677893693,1.36000678534528e-47
"7124","Martelella mediterranea","Paracoccus denitrificans",0.680197226546105,1.63366985052129e-39
"7125","Microcystis aeruginosa","Paracoccus denitrificans",0.711889907736796,1.00723272051119e-44
"7126","Confluentimicrobium sp. EMB200-NS6","Paracoccus denitrificans",0.718849450540772,5.7987917947929e-46
"7127","Chryseobacterium haifense","Paracoccus denitrificans",0.52331164399888,3.70453039173988e-21
"7128","Belliella baltica","Paracoccus denitrificans",0.596394850053314,1.85991265817803e-28
"7129","Propionibacterium phage PHL064M02","Paracoccus denitrificans",-0.323295344287361,2.94164599919733e-08
"7130","Ochrobactrum sp. A44","Paracoccus denitrificans",0.327716726566255,1.8534784464964e-08
"7131","Bergeyella zoohelcum","Paracoccus denitrificans",0.452214565573587,1.43563060963115e-15
"7132","Moraxella sp. O245","Paracoccus denitrificans",0.434540012089871,2.26878516597056e-14
"7133","Agrobacterium sp. RAC06","Paracoccus denitrificans",0.60225519396649,3.99203390838273e-29
"7134","Aeromicrobium choanae","Paracoccus denitrificans",-0.174732299452216,0.00329665630200332
"7135","Chryseobacterium glaciei","Paracoccus denitrificans",0.548828434139057,1.66697693289265e-23
"7136","Ornithobacterium rhinotracheale","Paracoccus denitrificans",0.442692853450816,6.47850713304385e-15
"7137","Sphingobacterium sp. ML3W","Paracoccus denitrificans",0.568015165380892,2.09131333658165e-25
"7138","Sphingobium herbicidovorans","Paracoccus denitrificans",0.461362804423057,3.22666344566811e-16
"7139","Chryseobacterium sp. IHB B 17019","Paracoccus denitrificans",0.493891818973785,1.09627783410047e-18
"7140","Chelatococcus sp. CO-6","Paracoccus denitrificans",0.723266450899371,9.05399014242651e-47
"7141","Gordonia polyisoprenivorans","Paracoccus denitrificans",0.39335108922846,7.80039780785912e-12
"7142","Paracoccus kondratievae","Paracoccus denitrificans",0.82051575820878,9.94745513812998e-70
"7143","Microbacterium pygmaeum","Paracoccus denitrificans",0.585319451837544,3.13174866987087e-27
"7144","Myroides odoratimimus","Paracoccus denitrificans",0.494632554331748,9.56280362483142e-19
"7145","Thioclava nitratireducens","Paracoccus denitrificans",0.83519621085361,2.02733441499777e-74
"7146","Microbacterium sp. LKL04","Paracoccus denitrificans",0.627875322624684,3.24132506949165e-32
"7147","Starkeya novella","Paracoccus denitrificans",0.357080569040185,7.1171327284699e-10
"7148","Porphyrobacter sp. LM 6","Paracoccus denitrificans",0.583268110606305,5.22149781815555e-27
"7149","Chryseobacterium sp. T16E-39","Paracoccus denitrificans",0.529801051447036,9.7865143750024e-22
"7150","Leptotrichia sp. oral taxon 498","Paracoccus denitrificans",0.277889962121189,2.23382641368848e-06
"7151","Riemerella anatipestifer","Paracoccus denitrificans",0.544994867575359,3.86693901204614e-23
"7152","Xanthobacter autotrophicus","Paracoccus denitrificans",0.427708337809951,6.32107093988933e-14
"7153","Shewanella baltica","Paracoccus denitrificans",0.418896550659721,2.29162141009539e-13
"7154","Gordonia rubripertincta","Paracoccus denitrificans",0.457687348724522,5.90948694309136e-16
"7155","Flavobacteriaceae bacterium 3519-10","Paracoccus denitrificans",0.570438339000717,1.17859797412253e-25
"7156","Polymorphum gilvum","Paracoccus denitrificans",0.805801061242366,1.93899945036318e-65
"7157","Neorhizobium galegae","Paracoccus denitrificans",0.457245646470177,6.35212995647869e-16
"7158","Chryseobacterium gallinarum","Paracoccus denitrificans",0.491582600940612,1.67484911903575e-18
"7159","Weeksella virosa","Paracoccus denitrificans",0.493361037938286,1.20878632353898e-18
"7160","Pseudopedobacter saltans","Paracoccus denitrificans",0.564605347471135,4.64968289550465e-25
"7161","Celeribacter indicus","Paracoccus denitrificans",0.488202957201375,3.09636751061435e-18
"7162","Paracoccus aminophilus","Paracoccus denitrificans",0.880500578312934,1.93754217674662e-92
"7163","Sphingopyxis sp. 113P3","Paracoccus denitrificans",0.471162740248299,6.20033217357168e-17
"7164","Deinococcus ficus","Paracoccus denitrificans",0.573668334556985,5.4471967430097e-26
"7165","Deinococcus actinosclerus","Paracoccus denitrificans",0.551623928622827,8.96337712256378e-24
"7166","Rhodobacter sphaeroides","Paracoccus denitrificans",0.893923602358006,3.1112918339452e-99
"7167","Novosphingobium resinovorum","Paracoccus denitrificans",0.67089291128763,4.16969062493844e-38
