"","micro1","micro2","r","p_value"
"7228","Microcystis aeruginosa","Rhodobacter sp. LPB0142",0.761810246188256,2.10814697740126e-53
"7229","Confluentimicrobium sp. EMB200-NS6","Rhodobacter sp. LPB0142",0.688385426021608,5.92366182966498e-40
"7230","Chryseobacterium haifense","Rhodobacter sp. LPB0142",0.362031107628524,6.11602109821193e-10
"7231","Belliella baltica","Rhodobacter sp. LPB0142",0.436365626838104,3.27313223444046e-14
"7233","Ochrobactrum sp. A44","Rhodobacter sp. LPB0142",0.302445889393977,3.1725947003954e-07
"7234","Bergeyella zoohelcum","Rhodobacter sp. LPB0142",0.404310517916324,3.07572550028972e-12
"7235","Moraxella sp. O245","Rhodobacter sp. LPB0142",0.219600940989524,0.000242569171737576
"7236","Agrobacterium sp. RAC06","Rhodobacter sp. LPB0142",0.537363664345697,5.61846551728355e-22
"7238","Chryseobacterium glaciei","Rhodobacter sp. LPB0142",0.439108649011869,2.16886805094764e-14
"7239","Ornithobacterium rhinotracheale","Rhodobacter sp. LPB0142",0.324352065283169,3.71729460863228e-08
"7240","Sphingobacterium sp. ML3W","Rhodobacter sp. LPB0142",0.506873950561301,2.34620861288553e-19
"7241","Sphingobium herbicidovorans","Rhodobacter sp. LPB0142",0.486817073680806,9.04606671430858e-18
"7242","Chryseobacterium sp. IHB B 17019","Rhodobacter sp. LPB0142",0.393587476509834,1.26581187325408e-11
"7243","Chelatococcus sp. CO-6","Rhodobacter sp. LPB0142",0.642170549059399,2.26446751946573e-33
"7244","Gordonia polyisoprenivorans","Rhodobacter sp. LPB0142",0.429283586572122,9.31166968137079e-14
"7245","Paracoccus kondratievae","Rhodobacter sp. LPB0142",0.802185279094762,4.3076358446119e-63
"7246","Microbacterium pygmaeum","Rhodobacter sp. LPB0142",0.560392417651739,3.85832601522107e-24
"7247","Myroides odoratimimus","Rhodobacter sp. LPB0142",0.438412113262733,2.40863443795209e-14
"7248","Thioclava nitratireducens","Rhodobacter sp. LPB0142",0.781708087286898,6.41571304682075e-58
"7249","Microbacterium sp. LKL04","Rhodobacter sp. LPB0142",0.520008908465434,1.87764774444386e-20
"7250","Starkeya novella","Rhodobacter sp. LPB0142",0.321780326665861,4.82458717617487e-08
"7251","Porphyrobacter sp. LM 6","Rhodobacter sp. LPB0142",0.584810188264704,1.261905430874e-26
"7252","Chryseobacterium sp. T16E-39","Rhodobacter sp. LPB0142",0.384688068618477,3.94225062674598e-11
"7253","Leptotrichia sp. oral taxon 498","Rhodobacter sp. LPB0142",0.153443040096353,0.0108317037109499
"7254","Riemerella anatipestifer","Rhodobacter sp. LPB0142",0.43948770245245,2.04836689082383e-14
"7255","Xanthobacter autotrophicus","Rhodobacter sp. LPB0142",0.304849024723707,2.52875676778174e-07
"7256","Shewanella baltica","Rhodobacter sp. LPB0142",0.260384533529191,1.21987581782613e-05
"7257","Gordonia rubripertincta","Rhodobacter sp. LPB0142",0.428620872918964,1.02559967603421e-13
"7258","Flavobacteriaceae bacterium 3519-10","Rhodobacter sp. LPB0142",0.446915285926805,6.58668450233577e-15
"7259","Polymorphum gilvum","Rhodobacter sp. LPB0142",0.808213732549223,9.86921775748621e-65
"7260","Neorhizobium galegae","Rhodobacter sp. LPB0142",0.356874883377067,1.10850647259159e-09
"7261","Chryseobacterium gallinarum","Rhodobacter sp. LPB0142",0.281819511491542,2.04666259666726e-06
"7262","Weeksella virosa","Rhodobacter sp. LPB0142",0.352731389848136,1.77399689861062e-09
"7263","Pseudopedobacter saltans","Rhodobacter sp. LPB0142",0.494511620697371,2.29226168943359e-18
"7264","Celeribacter indicus","Rhodobacter sp. LPB0142",0.434861841976945,4.09511017950703e-14
"7265","Paracoccus aminophilus","Rhodobacter sp. LPB0142",0.800185153715226,1.46511126923924e-62
"7266","Sphingopyxis sp. 113P3","Rhodobacter sp. LPB0142",0.469953801740691,1.62846319714814e-16
"7267","Deinococcus ficus","Rhodobacter sp. LPB0142",0.521018535577725,1.5393279706474e-20
"7268","Deinococcus actinosclerus","Rhodobacter sp. LPB0142",0.494831437502013,2.16350243705574e-18
"7269","Rhodobacter sphaeroides","Rhodobacter sp. LPB0142",0.863775816627955,3.0266387136188e-83
"7270","Novosphingobium resinovorum","Rhodobacter sp. LPB0142",0.593315407110531,1.53173469671575e-27
"7271","Moraxella bovoculi","Rhodobacter sp. LPB0142",0.180268667976604,0.00269607959506094
"7272","Moraxella catarrhalis","Rhodobacter sp. LPB0142",0.254111785744062,1.99912794809099e-05
"7273","Defluviimonas alba","Rhodobacter sp. LPB0142",0.757598632443471,1.67276006874132e-52
"7274","Psychrobacter sp. G","Rhodobacter sp. LPB0142",0.309843699384436,1.56792359576292e-07
"7275","Psychrobacter sp. P11G5","Rhodobacter sp. LPB0142",0.253395275375944,2.11346642549257e-05
"7276","Sphingobacterium sp. PM2-P1-29","Rhodobacter sp. LPB0142",0.499796529055017,8.74956781245761e-19
"7277","Deinococcus proteolyticus","Rhodobacter sp. LPB0142",0.414723511154996,7.41073248331717e-13
"7278","Rhizobium sp. S41","Rhodobacter sp. LPB0142",0.340394607206888,6.91377315525927e-09
"7279","Shinella sp. HZN7","Rhodobacter sp. LPB0142",0.35228289920265,1.86586617030138e-09
"7280","Paracoccus denitrificans","Rhodobacter sp. LPB0142",0.867596410016127,8.2049701564143e-85
"7320","Ketogulonicigenium robustum","Corynebacterium falsenii",0.197188521717277,0.00101101449529587
"7321","Sulfitobacter pseudonitzschiae","Corynebacterium falsenii",0.145006121510449,0.0161091349123206
"7322","Thalassolituus oleivorans","Corynebacterium falsenii",-0.190272800451412,0.00152463145059241
"7324","Staphylococcus phage StB12","Corynebacterium falsenii",0.246111263341855,3.6856956867777e-05
"7325","Brevirhabdus pacifica","Corynebacterium falsenii",0.174286682147987,0.00374026928770663
"7327","Microbacterium sp. XT11","Corynebacterium falsenii",0.27670347547897,3.17763140911906e-06
"7328","Leadbetterella byssophila","Corynebacterium falsenii",0.167764692057432,0.00528408018090007
"7329","Rhodobacter capsulatus","Corynebacterium falsenii",0.178502469914719,0.00297277735504853
"7331","Microcystis aeruginosa","Corynebacterium falsenii",0.216959593840728,0.000289242004447965
"7332","Confluentimicrobium sp. EMB200-NS6","Corynebacterium falsenii",0.164782216894246,0.00616442626539158
"7334","Belliella baltica","Corynebacterium falsenii",0.138343216412549,0.0217470047368249
"7336","Ochrobactrum sp. A44","Corynebacterium falsenii",0.290341755111124,9.64366513020818e-07
"7337","Bergeyella zoohelcum","Corynebacterium falsenii",0.182883851356918,0.00232919811362926
"7339","Agrobacterium sp. RAC06","Corynebacterium falsenii",0.120529342724916,0.0458323046511863
"7341","Chryseobacterium glaciei","Corynebacterium falsenii",0.184397427080091,0.00213823740257173
"7342","Ornithobacterium rhinotracheale","Corynebacterium falsenii",0.203474877700098,0.000687644367070474
"7343","Sphingobacterium sp. ML3W","Corynebacterium falsenii",0.185556115621231,0.00200182160992326
"7344","Sphingobium herbicidovorans","Corynebacterium falsenii",0.263046225472711,9.85410456530997e-06
"7345","Chryseobacterium sp. IHB B 17019","Corynebacterium falsenii",0.15124471607185,0.0120339413668404
"7346","Chelatococcus sp. CO-6","Corynebacterium falsenii",0.265737823327293,7.92242294276782e-06
"7347","Gordonia polyisoprenivorans","Corynebacterium falsenii",0.202506996640675,0.000730235299861204
"7348","Paracoccus kondratievae","Corynebacterium falsenii",0.241761016776782,5.09670923821409e-05
"7349","Microbacterium pygmaeum","Corynebacterium falsenii",0.259872491312865,1.27067340031532e-05
"7350","Myroides odoratimimus","Corynebacterium falsenii",0.157817170378397,0.00875104377971814
"7351","Thioclava nitratireducens","Corynebacterium falsenii",0.259952111593349,1.26264493555638e-05
"7352","Microbacterium sp. LKL04","Corynebacterium falsenii",0.188615565576154,0.00167892269441383
"7353","Starkeya novella","Corynebacterium falsenii",0.168581060419262,0.0050636711803657
"7354","Porphyrobacter sp. LM 6","Corynebacterium falsenii",0.242559324867201,4.80452784070114e-05
"7355","Chryseobacterium sp. T16E-39","Corynebacterium falsenii",0.131202749223444,0.0296111985002522
"7356","Leptotrichia sp. oral taxon 498","Corynebacterium falsenii",0.222616025390908,0.000197915751364922
"7357","Riemerella anatipestifer","Corynebacterium falsenii",0.138654144874765,0.0214501629321861
"7358","Xanthobacter autotrophicus","Corynebacterium falsenii",0.180227688053988,0.00270222493907921
"7359","Shewanella baltica","Corynebacterium falsenii",0.134385036332465,0.0258478125836687
"7360","Gordonia rubripertincta","Corynebacterium falsenii",0.236005956347092,7.75473307714834e-05
"7362","Polymorphum gilvum","Corynebacterium falsenii",0.231865345608406,0.000104219611968025
"7363","Neorhizobium galegae","Corynebacterium falsenii",0.27734050322118,3.00969013845949e-06
"7364","Chryseobacterium gallinarum","Corynebacterium falsenii",0.173295064730908,0.00394502762165137
"7367","Celeribacter indicus","Corynebacterium falsenii",0.146430916918616,0.0150848525838281
"7368","Paracoccus aminophilus","Corynebacterium falsenii",0.298260340602533,4.68683578220977e-07
"7369","Sphingopyxis sp. 113P3","Corynebacterium falsenii",0.218852118212984,0.000255032092888329
"7372","Rhodobacter sphaeroides","Corynebacterium falsenii",0.295895639614308,5.82702148977278e-07
"7373","Novosphingobium resinovorum","Corynebacterium falsenii",0.306040847294643,2.25799942568081e-07
"7376","Defluviimonas alba","Corynebacterium falsenii",0.275142558191772,3.62774883022608e-06
"7379","Sphingobacterium sp. PM2-P1-29","Corynebacterium falsenii",0.181152578428766,0.00256658203112593
"7381","Rhizobium sp. S41","Corynebacterium falsenii",0.218273431226399,0.000265069702979454
"7382","Shinella sp. HZN7","Corynebacterium falsenii",0.221963686492212,0.000206870173251569
"7383","Paracoccus denitrificans","Corynebacterium falsenii",0.28580219011872,1.44430371832919e-06
"7384","Rhodobacter sp. LPB0142","Corynebacterium falsenii",0.256613606151706,1.64414208920113e-05
"7417","Flavobacteriaceae bacterium JJC","Flavobacterium anhuiense",0.418828311581764,4.17132333463075e-13
"7418","Erythrobacter sp. HL-111","Flavobacterium anhuiense",0.161141196643719,0.00741576649989524
"7419","Martelella sp. AD-3","Flavobacterium anhuiense",0.247035375656422,3.43781532451452e-05
"7420","Luteimonas sp. JM171","Flavobacterium anhuiense",0.351915105751473,1.9446302756888e-09
"7421","Dinoroseobacter shibae","Flavobacterium anhuiense",0.315561134959171,8.97317986352247e-08
"7422","Elizabethkingia meningoseptica","Flavobacterium anhuiense",0.489717780377824,5.4133438294238e-18
"7423","Ketogulonicigenium robustum","Flavobacterium anhuiense",0.319520871323171,6.05443788576036e-08
"7424","Sulfitobacter pseudonitzschiae","Flavobacterium anhuiense",0.264609423430775,8.68378457049911e-06
"7426","Microbacterium paludicola","Flavobacterium anhuiense",0.315615656622538,8.92504488953549e-08
"7427","Staphylococcus phage StB12","Flavobacterium anhuiense",0.177992772997879,0.00305728633560315
"7428","Brevirhabdus pacifica","Flavobacterium anhuiense",0.34543690117913,3.99350205207809e-09
"7429","Meiothermus silvanus","Flavobacterium anhuiense",0.203197786055842,0.000699596841627204
"7430","Microbacterium sp. XT11","Flavobacterium anhuiense",0.280521449933925,2.29025582971574e-06
"7431","Leadbetterella byssophila","Flavobacterium anhuiense",0.51757234095985,3.02457273088204e-20
"7432","Rhodobacter capsulatus","Flavobacterium anhuiense",0.33331168737134,1.47035107965847e-08
"7433","Martelella mediterranea","Flavobacterium anhuiense",0.298929323927482,4.40527213250542e-07
"7434","Microcystis aeruginosa","Flavobacterium anhuiense",0.406272408911871,2.36117487667863e-12
"7435","Confluentimicrobium sp. EMB200-NS6","Flavobacterium anhuiense",0.323375547604619,4.10532306217737e-08
"7436","Chryseobacterium haifense","Flavobacterium anhuiense",0.526448057978669,5.22825478593101e-21
"7437","Belliella baltica","Flavobacterium anhuiense",0.606419838664698,5.24573761037645e-29
"7438","Propionibacterium phage PHL064M02","Flavobacterium anhuiense",-0.158352238085341,0.00852262953015967
"7439","Ochrobactrum sp. A44","Flavobacterium anhuiense",0.297547068778646,5.00602854406501e-07
"7440","Bergeyella zoohelcum","Flavobacterium anhuiense",0.439297097490001,2.10811802116198e-14
"7441","Moraxella sp. O245","Flavobacterium anhuiense",0.237406724573516,7.00831125663167e-05
"7442","Agrobacterium sp. RAC06","Flavobacterium anhuiense",0.392736917758786,1.41307669561848e-11
"7443","Aeromicrobium choanae","Flavobacterium anhuiense",-0.235790392470082,7.87603019939652e-05
"7444","Chryseobacterium glaciei","Flavobacterium anhuiense",0.588287273758321,5.3687568478065e-27
"7445","Ornithobacterium rhinotracheale","Flavobacterium anhuiense",0.423813271129683,2.05386594177523e-13
"7446","Sphingobacterium sp. ML3W","Flavobacterium anhuiense",0.552904332055294,2.03333881495991e-23
"7447","Sphingobium herbicidovorans","Flavobacterium anhuiense",0.488689030121997,6.49821197318434e-18
"7448","Chryseobacterium sp. IHB B 17019","Flavobacterium anhuiense",0.545532254744808,1.0030322982313e-22
"7449","Chelatococcus sp. CO-6","Flavobacterium anhuiense",0.359919165429622,7.81289871482153e-10
"7450","Gordonia polyisoprenivorans","Flavobacterium anhuiense",0.144162818623196,0.0167436017012327
"7451","Paracoccus kondratievae","Flavobacterium anhuiense",0.392145610178518,1.52515274466153e-11
"7452","Microbacterium pygmaeum","Flavobacterium anhuiense",0.357159408000532,1.07301765792592e-09
"7453","Myroides odoratimimus","Flavobacterium anhuiense",0.468513034752136,2.06945682524725e-16
"7454","Thioclava nitratireducens","Flavobacterium anhuiense",0.374133140609179,1.4519057051622e-10
"7455","Microbacterium sp. LKL04","Flavobacterium anhuiense",0.412966329118908,9.45518116219035e-13
"7456","Starkeya novella","Flavobacterium anhuiense",0.155925699168086,0.00960270838653886
"7457","Porphyrobacter sp. LM 6","Flavobacterium anhuiense",0.428209969624634,1.08878564109632e-13
"7458","Chryseobacterium sp. T16E-39","Flavobacterium anhuiense",0.692926904145797,1.14471306706023e-40
"7459","Leptotrichia sp. oral taxon 498","Flavobacterium anhuiense",0.399051274812094,6.19521770621271e-12
"7460","Riemerella anatipestifer","Flavobacterium anhuiense",0.639516966328126,4.998703828445e-33
"7461","Xanthobacter autotrophicus","Flavobacterium anhuiense",0.23439055265047,8.70817708425218e-05
"7462","Shewanella baltica","Flavobacterium anhuiense",0.343732217246729,4.81297778082498e-09
"7463","Gordonia rubripertincta","Flavobacterium anhuiense",0.219702520513749,0.000240923003395653
"7464","Flavobacteriaceae bacterium 3519-10","Flavobacterium anhuiense",0.555870061272867,1.05804725350112e-23
"7465","Polymorphum gilvum","Flavobacterium anhuiense",0.430725781043575,7.54081259958375e-14
"7466","Neorhizobium galegae","Flavobacterium anhuiense",0.456253319453552,1.52026831828667e-15
"7467","Chryseobacterium gallinarum","Flavobacterium anhuiense",0.57308922264962,2.08889585834167e-25
"7468","Weeksella virosa","Flavobacterium anhuiense",0.443927063480517,1.04315410647228e-14
"7469","Pseudopedobacter saltans","Flavobacterium anhuiense",0.561010007347494,3.35775395930097e-24
"7470","Celeribacter indicus","Flavobacterium anhuiense",0.141693450359348,0.0187285548960678
"7471","Paracoccus aminophilus","Flavobacterium anhuiense",0.425204522832658,1.68184755134084e-13
"7472","Sphingopyxis sp. 113P3","Flavobacterium anhuiense",0.346331322533293,3.61932716233444e-09
"7473","Deinococcus ficus","Flavobacterium anhuiense",0.319352448078281,6.1573264375981e-08
"7474","Deinococcus actinosclerus","Flavobacterium anhuiense",0.311457996115299,1.34093331992573e-07
"7475","Rhodobacter sphaeroides","Flavobacterium anhuiense",0.46538429072582,3.46888950628696e-16
"7476","Novosphingobium resinovorum","Flavobacterium anhuiense",0.3929051833513,1.38267787527174e-11
"7477","Moraxella bovoculi","Flavobacterium anhuiense",0.326140481073861,3.09641432981594e-08
"7478","Moraxella catarrhalis","Flavobacterium anhuiense",0.395079957783374,1.04272332283761e-11
"7479","Defluviimonas alba","Flavobacterium anhuiense",0.373587827397746,1.55110408953097e-10
"7480","Psychrobacter sp. G","Flavobacterium anhuiense",0.392980001014037,1.36936679423218e-11
"7481","Psychrobacter sp. P11G5","Flavobacterium anhuiense",0.400221154047717,5.30727752808364e-12
"7482","Sphingobacterium sp. PM2-P1-29","Flavobacterium anhuiense",0.630883773305294,6.23252741745323e-32
"7483","Deinococcus proteolyticus","Flavobacterium anhuiense",0.266174493739106,7.64518212229859e-06
"7484","Rhizobium sp. S41","Flavobacterium anhuiense",0.294500756513461,6.61962877259202e-07
"7485","Shinella sp. HZN7","Flavobacterium anhuiense",0.270901305197876,5.17829702442288e-06
"7486","Paracoccus denitrificans","Flavobacterium anhuiense",0.430193015818875,8.15287100260039e-14
"7487","Rhodobacter sp. LPB0142","Flavobacterium anhuiense",0.403453506312305,3.45039301301878e-12
"7488","Corynebacterium falsenii","Flavobacterium anhuiense",0.171691095478088,0.00429773493451794
"7520","Flavobacteriaceae bacterium JJC","Deinococcus geothermalis",0.315018673794541,9.46591308161271e-08
"7521","Erythrobacter sp. HL-111","Deinococcus geothermalis",0.461605989448589,6.42773111883179e-16
"7522","Martelella sp. AD-3","Deinococcus geothermalis",0.314925764677392,9.5528769051639e-08
"7523","Luteimonas sp. JM171","Deinococcus geothermalis",0.212040328861249,0.000399189485205365
"7524","Dinoroseobacter shibae","Deinococcus geothermalis",0.211927224855415,0.000402123306831768
"7525","Elizabethkingia meningoseptica","Deinococcus geothermalis",0.323571513071827,4.02444758912638e-08
"7526","Ketogulonicigenium robustum","Deinococcus geothermalis",0.341463250818077,6.15959369957618e-09
"7527","Sulfitobacter pseudonitzschiae","Deinococcus geothermalis",0.363373534396637,5.22959972433551e-10
"7528","Thalassolituus oleivorans","Deinococcus geothermalis",0.140099240780409,0.0201161364552979
"7529","Microbacterium paludicola","Deinococcus geothermalis",0.346966308168365,3.37452891138323e-09
"7531","Brevirhabdus pacifica","Deinococcus geothermalis",0.350645529248361,2.24204137084943e-09
"7532","Meiothermus silvanus","Deinococcus geothermalis",0.412741717206871,9.75327357165804e-13
"7533","Microbacterium sp. XT11","Deinococcus geothermalis",0.372102909631077,1.85578947349415e-10
"7534","Leadbetterella byssophila","Deinococcus geothermalis",0.359715486466458,7.99884045985586e-10
"7535","Rhodobacter capsulatus","Deinococcus geothermalis",0.424536281826953,1.85148794083902e-13
"7536","Martelella mediterranea","Deinococcus geothermalis",0.350768732825737,2.21135132621542e-09
"7537","Microcystis aeruginosa","Deinococcus geothermalis",0.447044143287442,6.45672305631058e-15
"7538","Confluentimicrobium sp. EMB200-NS6","Deinococcus geothermalis",0.38728216177308,2.84091051958775e-11
"7539","Chryseobacterium haifense","Deinococcus geothermalis",0.35847503472908,9.22746149953964e-10
"7540","Belliella baltica","Deinococcus geothermalis",0.264414006165367,8.82250903820617e-06
"7541","Propionibacterium phage PHL064M02","Deinococcus geothermalis",-0.163665100921111,0.00652658789987721
"7543","Bergeyella zoohelcum","Deinococcus geothermalis",0.310642737906196,1.45130237811035e-07
"7544","Moraxella sp. O245","Deinococcus geothermalis",0.207028493445049,0.000550195330242134
"7545","Agrobacterium sp. RAC06","Deinococcus geothermalis",0.279111384331813,2.5861662455332e-06
"7546","Aeromicrobium choanae","Deinococcus geothermalis",-0.13885593126756,0.0212594014387185
"7547","Chryseobacterium glaciei","Deinococcus geothermalis",0.343054626340061,5.18201911917839e-09
"7548","Ornithobacterium rhinotracheale","Deinococcus geothermalis",0.23914885991058,6.17417435840318e-05
"7549","Sphingobacterium sp. ML3W","Deinococcus geothermalis",0.340301997768053,6.98318193296402e-09
"7550","Sphingobium herbicidovorans","Deinococcus geothermalis",0.342603249597072,5.44289472554278e-09
"7551","Chryseobacterium sp. IHB B 17019","Deinococcus geothermalis",0.301611494249254,3.4309212478741e-07
"7552","Chelatococcus sp. CO-6","Deinococcus geothermalis",0.37418600068255,1.44262442029032e-10
"7554","Paracoccus kondratievae","Deinococcus geothermalis",0.447968461527194,5.59529590589452e-15
"7555","Microbacterium pygmaeum","Deinococcus geothermalis",0.406982187367632,2.14488006001707e-12
"7556","Myroides odoratimimus","Deinococcus geothermalis",0.383652952156406,4.48923991397897e-11
"7557","Thioclava nitratireducens","Deinococcus geothermalis",0.454302065114957,2.07294263604037e-15
"7558","Microbacterium sp. LKL04","Deinococcus geothermalis",0.411176745975554,1.21003138131098e-12
"7560","Porphyrobacter sp. LM 6","Deinococcus geothermalis",0.549657426139431,4.12655447245491e-23
"7561","Chryseobacterium sp. T16E-39","Deinococcus geothermalis",0.307726292181439,1.92219081907393e-07
"7563","Riemerella anatipestifer","Deinococcus geothermalis",0.40082152377904,4.90107066846014e-12
"7565","Shewanella baltica","Deinococcus geothermalis",0.128431655183026,0.0332607870402105
"7566","Gordonia rubripertincta","Deinococcus geothermalis",0.143812665328691,0.0170133870402929
"7567","Flavobacteriaceae bacterium 3519-10","Deinococcus geothermalis",0.497985201012184,1.21944391604146e-18
"7568","Polymorphum gilvum","Deinococcus geothermalis",0.423529099701353,2.13919086123437e-13
"7570","Chryseobacterium gallinarum","Deinococcus geothermalis",0.302255780803186,3.22975542214319e-07
"7571","Weeksella virosa","Deinococcus geothermalis",0.387319100984761,2.827628841939e-11
"7572","Pseudopedobacter saltans","Deinococcus geothermalis",0.465702442875193,3.29217780267102e-16
"7573","Celeribacter indicus","Deinococcus geothermalis",0.121521224629705,0.0440630678845848
"7574","Paracoccus aminophilus","Deinococcus geothermalis",0.463989742264666,4.35957486416614e-16
"7575","Sphingopyxis sp. 113P3","Deinococcus geothermalis",0.213282152898901,0.000368259506574474
"7576","Deinococcus ficus","Deinococcus geothermalis",0.851957022028656,1.1015485165917e-78
"7577","Deinococcus actinosclerus","Deinococcus geothermalis",0.822587617137072,6.88339062495304e-69
"7578","Rhodobacter sphaeroides","Deinococcus geothermalis",0.509064368430425,1.55147888558159e-19
"7579","Novosphingobium resinovorum","Deinococcus geothermalis",0.416952747326309,5.42921073431768e-13
"7580","Moraxella bovoculi","Deinococcus geothermalis",0.30718881291967,2.023688042011e-07
"7581","Moraxella catarrhalis","Deinococcus geothermalis",0.307867283293322,1.89638731851564e-07
"7582","Defluviimonas alba","Deinococcus geothermalis",0.332045181728897,1.67938647135866e-08
"7583","Psychrobacter sp. G","Deinococcus geothermalis",0.309778946669485,1.57775934856877e-07
"7584","Psychrobacter sp. P11G5","Deinococcus geothermalis",0.286686680187163,1.33573456179855e-06
"7585","Sphingobacterium sp. PM2-P1-29","Deinococcus geothermalis",0.378066368525825,8.98096436988131e-11
"7586","Deinococcus proteolyticus","Deinococcus geothermalis",0.80079897798144,1.00776999577462e-62
"7589","Paracoccus denitrificans","Deinococcus geothermalis",0.478227749542407,4.02254669453253e-17
"7590","Rhodobacter sp. LPB0142","Deinococcus geothermalis",0.51637222929675,3.81975167566914e-20
"7592","Flavobacterium anhuiense","Deinococcus geothermalis",0.357659752990025,1.0132637984089e-09
"7623","Flavobacteriaceae bacterium JJC","Deinococcus gobiensis",0.291423271214936,8.74980020139853e-07
"7624","Erythrobacter sp. HL-111","Deinococcus gobiensis",0.480020094125602,2.95645835146558e-17
"7625","Martelella sp. AD-3","Deinococcus gobiensis",0.379143082921406,7.86548691415286e-11
"7626","Luteimonas sp. JM171","Deinococcus gobiensis",0.207972665532417,0.000518219681233468
"7627","Dinoroseobacter shibae","Deinococcus gobiensis",0.242495894278236,4.82715315679182e-05
"7628","Elizabethkingia meningoseptica","Deinococcus gobiensis",0.313479291171113,1.10101511951746e-07
"7629","Ketogulonicigenium robustum","Deinococcus gobiensis",0.378628151533845,8.3810319748202e-11
"7630","Sulfitobacter pseudonitzschiae","Deinococcus gobiensis",0.374690744281802,1.35685553770161e-10
"7631","Thalassolituus oleivorans","Deinococcus gobiensis",0.174430970250335,0.00371128968010268
"7632","Microbacterium paludicola","Deinococcus gobiensis",0.371861584959168,1.91051062972203e-10
"7634","Brevirhabdus pacifica","Deinococcus gobiensis",0.40122875143132,4.64296476788465e-12
"7635","Meiothermus silvanus","Deinococcus gobiensis",0.359188100766577,8.50046762386831e-10
"7636","Microbacterium sp. XT11","Deinococcus gobiensis",0.41411966787875,8.05918639924688e-13
"7637","Leadbetterella byssophila","Deinococcus gobiensis",0.339976342077244,7.23264562500953e-09
"7638","Rhodobacter capsulatus","Deinococcus gobiensis",0.434310462069392,4.44449142346592e-14
"7639","Martelella mediterranea","Deinococcus gobiensis",0.347716672287002,3.10587801396e-09
"7640","Microcystis aeruginosa","Deinococcus gobiensis",0.487828962034557,7.56676498465299e-18
"7641","Confluentimicrobium sp. EMB200-NS6","Deinococcus gobiensis",0.423810569229288,2.05466133546252e-13
"7642","Chryseobacterium haifense","Deinococcus gobiensis",0.343202224379273,5.0993699054644e-09
"7643","Belliella baltica","Deinococcus gobiensis",0.306350283443518,2.19239342274657e-07
"7644","Propionibacterium phage PHL064M02","Deinococcus gobiensis",-0.160582041611853,0.00762680794612417
"7646","Bergeyella zoohelcum","Deinococcus gobiensis",0.294641304036418,6.53530933635538e-07
"7647","Moraxella sp. O245","Deinococcus gobiensis",0.24176435529476,5.09545318898247e-05
"7648","Agrobacterium sp. RAC06","Deinococcus gobiensis",0.31795903159881,7.07565771332531e-08
"7649","Aeromicrobium choanae","Deinococcus gobiensis",-0.143738174396995,0.0170712675363505
"7650","Chryseobacterium glaciei","Deinococcus gobiensis",0.308069530336667,1.85995370985554e-07
"7651","Ornithobacterium rhinotracheale","Deinococcus gobiensis",0.275562585193945,3.50098466873813e-06
"7652","Sphingobacterium sp. ML3W","Deinococcus gobiensis",0.356626046379684,1.14047471601716e-09
"7653","Sphingobium herbicidovorans","Deinococcus gobiensis",0.386555609828491,3.11483508876763e-11
"7654","Chryseobacterium sp. IHB B 17019","Deinococcus gobiensis",0.310820823792275,1.42647159776156e-07
"7655","Chelatococcus sp. CO-6","Deinococcus gobiensis",0.442060721167753,1.38699026600887e-14
"7657","Paracoccus kondratievae","Deinococcus gobiensis",0.485940639056845,1.05541014612629e-17
"7658","Microbacterium pygmaeum","Deinococcus gobiensis",0.47658214315833,5.32836759611849e-17
"7659","Myroides odoratimimus","Deinococcus gobiensis",0.40527621771791,2.70099668613185e-12
"7660","Thioclava nitratireducens","Deinococcus gobiensis",0.50194832866023,5.8829450604937e-19
"7661","Microbacterium sp. LKL04","Deinococcus gobiensis",0.454697636154148,1.94695610737844e-15
"7663","Porphyrobacter sp. LM 6","Deinococcus gobiensis",0.614106841999428,6.7322264997503e-30
"7664","Chryseobacterium sp. T16E-39","Deinococcus gobiensis",0.267221659216279,7.01743941733137e-06
"7666","Riemerella anatipestifer","Deinococcus gobiensis",0.382129701952702,5.43065749979802e-11
"7667","Xanthobacter autotrophicus","Deinococcus gobiensis",0.126708149236284,0.0357184939726156
"7668","Shewanella baltica","Deinococcus gobiensis",0.158270306820751,0.00855725766362451
"7669","Gordonia rubripertincta","Deinococcus gobiensis",0.127886292823598,0.0340224176011353
"7670","Flavobacteriaceae bacterium 3519-10","Deinococcus gobiensis",0.462721893607775,5.36152548097176e-16
"7671","Polymorphum gilvum","Deinococcus gobiensis",0.497466761028216,1.34051143335653e-18
"7673","Chryseobacterium gallinarum","Deinococcus gobiensis",0.308967280196868,1.70619466575446e-07
"7674","Weeksella virosa","Deinococcus gobiensis",0.348734133816452,2.77446344722203e-09
"7675","Pseudopedobacter saltans","Deinococcus gobiensis",0.435474759079108,3.73822148937155e-14
"7676","Celeribacter indicus","Deinococcus gobiensis",0.172599893148894,0.00409455230575356
"7677","Paracoccus aminophilus","Deinococcus gobiensis",0.492336885586417,3.39073300644037e-18
"7678","Sphingopyxis sp. 113P3","Deinococcus gobiensis",0.241574951271807,5.1671757756029e-05
"7679","Deinococcus ficus","Deinococcus gobiensis",0.892672405436878,1.75902407715974e-96
"7680","Deinococcus actinosclerus","Deinococcus gobiensis",0.88267629276603,1.64152827920307e-91
